date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2021-06-18,1503,520822,27470281,52.3,53.0,52.2,53.0,0.8,320
2021-06-21,1503,442835,23503150,52.8,53.5,52.3,52.8,-0.2,336
2021-06-22,1503,147386,7759604,52.8,53.0,52.3,52.7,-0.1,129
2021-06-23,1503,548804,29412492,53.0,54.5,52.6,54.5,1.8,457
2021-06-24,1503,447524,24577080,54.1,55.4,54.1,55.0,0.5,294
2021-06-25,1503,295212,16217286,55.4,55.4,54.6,54.7,-0.3,219
2021-06-28,1503,162571,8899577,54.7,55.0,54.2,55.0,0.3,157
2021-06-29,1503,136957,7405420,55.0,55.2,53.6,54.0,-1.0,122
2021-06-30,1503,207172,11013794,54.0,54.1,52.0,53.1,-0.9,172
2021-07-01,1503,221677,11668059,53.6,53.6,52.2,52.7,-0.4,174
2021-07-02,1503,91725,4832230,52.7,52.9,52.5,52.7,0.0,86
2021-07-05,1503,139506,7431179,53.0,53.7,52.9,53.5,0.8,110
2021-07-06,1503,76503,4093232,53.5,53.8,53.3,53.3,-0.2,68
2021-07-07,1503,134176,7090209,53.0,53.3,52.3,53.1,-0.2,102
2021-07-08,1503,77566,4099226,53.1,53.1,52.7,52.9,-0.2,71
2021-07-09,1503,97555,5129102,52.9,53.0,52.3,53.0,0.1,98
2021-07-12,1503,149781,7939118,53.6,53.6,52.5,53.2,0.2,120
2021-07-13,1503,104677,5553448,53.2,53.3,52.8,52.9,-0.3,99
2021-07-14,1503,60728,3186658,52.7,52.9,52.3,52.4,-0.5,60
2021-07-15,1503,90065,4764067,52.3,53.6,52.3,53.6,1.2,69
2021-07-16,1503,84803,4537488,53.3,53.8,53.3,53.7,0.1,69
2021-07-19,1503,111152,5933931,53.2,53.8,53.1,53.8,0.1,77
2021-07-20,1503,108129,5752085,53.5,53.5,53.0,53.2,-0.6,66
2021-07-21,1503,219981,11798700,53.3,54.2,52.8,54.2,1.0,194
2021-07-22,1503,291007,15934894,53.9,55.2,53.9,54.1,-0.1,224
2021-07-23,1503,63686,3470441,54.1,54.8,54.1,54.6,0.5,53
2021-07-26,1503,65004,3515777,54.6,54.6,53.8,54.0,-0.6,75
2021-07-27,1503,75432,4040583,54.1,54.1,53.2,53.8,-0.2,66
2021-07-28,1503,244019,13110377,53.5,54.5,53.0,53.7,-0.1,178
2021-07-29,1503,35821,1930405,53.7,54.2,53.6,54.0,0.3,43
2021-07-30,1503,49770,2670050,54.2,54.2,53.5,53.5,-0.5,42
2021-08-02,1503,55043,2962746,53.9,54.0,53.3,53.9,0.4,54
2021-08-03,1503,46114,2458015,53.2,53.4,53.2,53.3,-0.6,47
2021-08-04,1503,59210,3152051,53.7,53.7,53.0,53.2,-0.1,47
2021-08-05,1503,87770,4628250,53.3,53.3,52.5,52.6,-0.6,64
2021-08-06,1503,165238,8658122,52.7,52.7,52.2,52.3,-0.3,130
2021-08-09,1503,82081,4262019,52.0,52.3,51.6,52.0,-0.3,68
2021-08-10,1503,58840,3050892,52.0,52.3,51.6,51.9,-0.1,63
2021-08-11,1503,58162,3005376,51.6,51.9,51.5,51.7,-0.2,48
2021-08-12,1503,22795,1175628,51.4,51.7,51.4,51.6,-0.1,29
2021-08-13,1503,51361,2632828,51.3,51.4,51.1,51.3,-0.3,57
2021-08-16,1503,101818,5218652,51.1,51.6,51.0,51.6,0.3,78
2021-08-17,1503,92447,4753342,51.2,51.8,51.1,51.1,-0.5,91
2021-08-18,1503,110420,5664971,50.8,51.7,50.7,51.6,0.5,81
2021-08-19,1503,185052,9388082,51.7,51.7,50.4,50.5,-1.1,165
2021-08-20,1503,127375,6458704,50.7,51.0,50.3,50.5,0.0,90
2021-08-23,1503,28414,1459064,51.1,51.6,51.1,51.6,1.1,33
2021-08-24,1503,36655,1889637,51.7,51.8,51.3,51.6,0.0,42
2021-08-25,1503,40768,2098073,51.6,51.6,51.3,51.4,-0.2,48
2021-08-26,1503,65204,3328895,51.4,51.5,50.8,50.9,-0.5,79
2021-08-27,1503,177519,9074892,51.1,51.7,50.6,51.4,0.5,98
2021-08-30,1503,73439,3799857,51.5,52.0,51.4,52.0,0.6,63
2021-08-31,1503,74879,3899427,52.3,52.3,51.8,52.2,0.2,67
2021-09-01,1503,64938,3387934,51.7,52.3,51.7,52.3,0.1,51
2021-09-02,1503,119362,6173637,52.1,52.2,51.6,52.0,-0.3,69
2021-09-03,1503,108531,5688776,52.3,52.7,52.1,52.5,0.5,88
2021-09-06,1503,30658,1603241,52.4,52.5,52.1,52.1,-0.4,41
2021-09-07,1503,44460,2301654,51.7,51.9,51.6,51.8,-0.3,49
2021-09-08,1503,104354,5341424,51.8,51.9,50.6,50.8,-1.0,110
2021-09-09,1503,57412,2920386,50.9,51.2,50.7,50.8,0.0,51
2021-09-10,1503,82501,4202918,51.1,51.2,50.8,51.0,0.2,68
2021-09-13,1503,71787,3678861,51.1,51.5,51.1,51.2,0.2,69
2021-09-14,1503,465336,24438777,51.2,54.8,51.0,53.2,2.0,287
2021-09-15,1503,595199,30782669,52.2,53.1,50.0,51.8,-1.4,448
2021-09-16,1503,161935,8176792,50.4,50.7,50.3,50.6,0.0,146
2021-09-17,1503,137099,6983962,50.8,51.3,50.5,50.8,0.2,120
2021-09-22,1503,238189,11942096,50.4,50.4,50.0,50.2,-0.6,179
2021-09-23,1503,82970,4186501,50.7,50.7,50.3,50.4,0.2,82
2021-09-24,1503,81766,4133177,50.8,50.9,50.3,50.3,-0.1,61
2021-09-27,1503,154518,7789104,50.6,50.9,50.2,50.3,0.0,100
2021-09-28,1503,54531,2738969,50.2,50.7,50.0,50.6,0.3,66
2021-09-29,1503,215506,10775494,50.3,50.3,49.8,50.0,-0.6,153
2021-09-30,1503,292386,14826577,51.2,51.2,50.2,50.6,0.6,190
2021-10-01,1503,205041,10243886,50.2,50.5,49.6,49.9,-0.7,167
2021-10-04,1503,188877,9425365,50.3,50.3,49.55,49.8,-0.1,138
2021-10-05,1503,83540,4176633,49.7,50.2,49.65,50.0,0.2,87
2021-10-06,1503,114302,5700168,50.5,50.5,49.65,49.85,-0.15,109
2021-10-07,1503,276452,13997218,50.4,51.2,50.0,50.8,0.95,231
2021-10-08,1503,71101,3611731,50.6,51.0,50.6,50.9,0.1,97
2021-10-12,1503,240694,12040907,50.3,50.4,49.8,49.9,-1.0,198
2021-10-13,1503,159938,7987901,50.6,50.6,49.7,50.0,0.1,182
2021-10-14,1503,60621,3025232,50.2,50.2,49.75,49.85,-0.15,52
2021-10-15,1503,233735,11717509,49.9,50.6,49.9,50.4,0.55,127
2021-10-18,1503,107524,5412231,50.3,50.5,50.2,50.4,0.0,89
2021-10-19,1503,328110,16807889,50.3,52.0,50.3,51.4,1.0,207
2021-10-20,1503,2171278,110842926,51.3,52.0,51.1,51.8,0.4,159
2021-10-21,1503,152810,7933506,51.8,52.0,51.7,52.0,0.2,125
2021-10-22,1503,63883,3310363,52.1,52.1,51.5,51.6,-0.4,70
2021-10-25,1503,51131,2626298,51.2,51.6,51.2,51.6,0.0,61
2021-10-26,1503,323486,16822864,51.9,52.3,51.7,52.0,0.4,208
2021-10-27,1503,169288,8833063,52.2,52.4,52.0,52.2,0.2,157
2021-10-28,1503,112313,5866498,52.2,52.3,52.1,52.2,0.0,111
2021-10-29,1503,175462,9120178,52.2,52.3,51.6,52.2,0.0,143
2021-11-01,1503,160141,8377544,52.2,52.4,52.1,52.4,0.2,119
2021-11-02,1503,148633,7762190,52.4,52.5,51.7,51.9,-0.5,285
2021-11-03,1503,99379,5187664,52.3,52.4,51.9,52.0,0.1,111
2021-11-04,1503,117596,6158552,52.1,52.5,52.1,52.1,0.1,102
2021-11-05,1503,89501,4683736,52.0,52.4,52.0,52.2,0.1,92
2021-11-08,1503,98165,5144427,52.2,52.5,52.2,52.5,0.3,107
2021-11-09,1503,146461,7713225,52.5,52.8,52.5,52.8,0.3,153
2021-11-10,1503,169178,8968164,52.8,53.2,52.8,53.0,0.2,171
2021-11-11,1503,173061,9217253,53.0,53.5,52.6,53.5,0.5,166
2021-11-12,1503,134352,7168665,53.3,53.5,53.1,53.2,-0.3,108
2021-11-15,1503,186294,9923683,53.2,53.4,53.0,53.2,0.0,143
2021-11-16,1503,192264,10270588,53.2,53.6,53.2,53.5,0.3,158
2021-11-17,1503,171166,9158995,53.2,53.7,53.2,53.6,0.1,160
2021-11-18,1503,241492,13000954,53.6,54.1,53.4,54.1,0.5,297
2021-11-19,1503,181359,9750326,54.1,54.1,53.0,54.1,0.0,354
2021-11-22,1503,198566,10796047,54.3,54.7,54.1,54.7,0.6,277
2021-11-23,1503,230676,12637461,54.7,55.0,54.4,54.6,-0.1,204
2021-11-24,1503,192473,10547460,54.6,55.2,54.3,55.2,0.6,166
2021-11-25,1503,219489,12124736,55.1,55.4,55.0,55.4,0.2,214
2021-11-26,1503,158929,8674227,55.3,55.3,54.1,54.3,-1.1,246
2021-11-29,1503,94377,5064961,53.5,53.9,53.3,53.8,-0.5,95
2021-11-30,1503,125892,6715489,53.6,53.8,52.9,52.9,-0.9,134
2021-12-01,1503,84842,4538984,52.9,54.3,52.5,54.0,1.1,122
2021-12-02,1503,35842,1910125,53.0,53.7,53.0,53.1,-0.9,136
2021-12-03,1503,75519,3984281,52.9,53.2,52.6,53.2,0.1,343
2021-12-06,1503,47630,2507005,53.2,53.2,52.4,52.5,-0.7,67
2021-12-07,1503,173130,9245189,53.2,54.3,52.8,52.9,0.4,263
2021-12-08,1503,109876,5919310,53.8,54.2,53.3,54.2,1.3,139
2021-12-09,1503,55545,2977969,53.5,54.2,53.3,53.5,-0.7,63
2021-12-10,1503,63408,3417830,53.3,54.1,53.3,54.1,0.6,185
2021-12-13,1503,53111,2834184,53.8,53.9,52.4,53.9,-0.2,63
2021-12-14,1503,106481,5633273,53.1,53.5,52.6,52.6,-1.3,414
2021-12-15,1503,163750,8578675,52.6,53.0,52.2,52.4,-0.2,520
2021-12-16,1503,93241,4915132,52.7,53.0,52.5,53.0,0.6,148
2021-12-17,1503,88449,4713412,52.9,53.6,52.9,53.5,0.5,87
2021-12-20,1503,128458,6906167,53.5,54.0,53.5,53.8,0.3,147
2021-12-21,1503,118656,6411168,53.6,54.2,53.6,54.1,0.3,111
2021-12-22,1503,39977,2148391,54.1,54.2,53.4,53.4,-0.7,103
2021-12-23,1503,18458,988104,53.6,53.7,53.5,53.5,0.1,289
2021-12-24,1503,31549,1688179,53.5,53.7,53.4,53.5,0.0,56
2021-12-27,1503,75455,4070653,53.6,54.2,53.6,54.1,0.6,341
2021-12-28,1503,86951,4632910,54.1,54.1,52.5,53.8,-0.3,275
2021-12-29,1503,34627,1871081,53.8,54.2,53.7,54.2,0.4,56
2021-12-30,1503,46170,2502022,54.3,54.6,53.9,53.9,-0.3,53
2022-01-03,1503,37528,2007765,54.0,54.0,53.1,53.7,-0.2,114
2022-01-04,1503,58614,3125651,53.4,53.6,53.2,53.2,-0.5,62
2022-01-05,1503,60519,3209654,52.8,53.4,52.8,53.0,-0.2,71
2022-01-06,1503,18353,973794,53.0,53.2,52.8,52.9,-0.1,36
2022-01-07,1503,48199,2564357,53.4,53.4,53.1,53.1,0.2,90
2022-01-10,1503,51552,2741407,53.1,53.5,52.8,53.1,0.0,70
2022-01-11,1503,61248,3243198,52.9,53.2,52.8,52.9,-0.2,87
2022-01-12,1503,49280,2630124,53.5,53.6,53.1,53.5,0.6,68
2022-01-13,1503,66719,3555099,53.2,53.4,53.1,53.4,-0.1,59
2022-01-14,1503,29574,1567558,53.1,53.1,53.0,53.1,-0.3,162
2022-01-17,1503,70015,3717219,52.8,53.4,52.8,53.3,0.2,96
2022-01-18,1503,91753,4888711,53.3,53.5,53.0,53.4,0.1,111
2022-01-19,1503,125001,6702775,53.6,53.8,53.3,53.8,0.4,118
2022-01-20,1503,81019,4358354,53.8,53.9,53.6,53.7,-0.1,83
2022-01-21,1503,109907,5845790,53.6,53.6,52.8,52.9,-0.8,126
2022-01-24,1503,64750,3405805,52.4,53.2,52.3,52.6,-0.3,68
2022-01-25,1503,263152,13573737,52.3,52.4,51.1,51.1,-1.5,457
2022-01-26,1503,39167,2010092,51.5,51.6,51.0,51.3,0.2,68
2022-02-07,1503,49174,2539943,51.2,52.2,51.2,51.8,0.5,72
2022-02-08,1503,37101,1935790,51.7,52.5,51.7,52.5,0.7,53
2022-02-09,1503,65264,3458657,52.2,53.3,52.2,53.3,0.8,84
2022-02-10,1503,88991,4670458,52.3,52.9,52.3,52.6,-0.7,116
2022-02-11,1503,44713,2337152,52.1,52.5,52.1,52.2,-0.4,59
2022-02-14,1503,48125,2499445,52.0,52.3,51.7,52.3,0.1,284
2022-02-15,1503,94244,4914758,52.3,52.3,51.8,52.2,-0.1,192
2022-02-16,1503,114532,6056094,52.5,53.2,52.3,53.1,0.9,114
2022-02-17,1503,108615,5780176,53.1,53.4,52.8,53.2,0.1,276
2022-02-18,1503,103862,5540463,53.2,53.5,53.0,53.4,0.2,127
2022-02-21,1503,95728,5109424,52.6,53.6,52.6,53.3,-0.1,139
2022-02-22,1503,135860,7098247,53.2,53.2,52.0,52.0,-1.3,478
2022-02-23,1503,59243,3088986,52.0,52.5,52.0,52.3,0.3,94
2022-02-24,1503,114301,5893517,51.6,51.8,51.4,51.7,-0.6,353
2022-02-25,1503,42190,2174069,51.9,51.9,51.5,51.5,-0.2,151
2022-03-01,1503,54831,2863902,52.5,52.5,52.0,52.0,0.5,106
2022-03-02,1503,58272,3033947,52.6,52.6,51.7,52.2,0.2,64
2022-03-03,1503,16391,856563,52.2,52.3,52.1,52.3,0.1,45
2022-03-04,1503,116582,6016476,51.5,52.0,51.4,52.0,-0.3,364
2022-03-07,1503,232861,11855240,51.1,51.8,50.5,51.3,-0.7,328
2022-03-08,1503,122885,6203397,50.4,51.2,50.2,50.5,-0.8,855
2022-03-09,1503,131428,6718432,50.8,51.6,50.5,51.6,1.1,136
2022-03-10,1503,161932,8434893,51.6,52.3,51.6,52.3,0.7,155
2022-03-11,1503,145283,7591422,51.9,52.4,51.9,52.4,0.1,126
2022-03-14,1503,51989,2714870,52.4,52.5,52.0,52.1,-0.3,68
2022-03-15,1503,113423,5847110,52.4,52.4,51.1,51.7,-0.4,123
2022-03-16,1503,115606,5934010,51.4,51.7,51.0,51.6,-0.1,118
2022-03-17,1503,122543,6396590,51.7,52.4,51.7,52.4,0.8,133
2022-03-18,1503,23101,1204481,52.0,52.4,52.0,52.3,-0.1,45
2022-03-21,1503,9848,513737,52.4,52.4,52.0,52.0,-0.3,35
2022-03-22,1503,9622,501205,52.0,52.2,52.0,52.0,0.0,33
2022-03-23,1503,70345,3686600,52.6,52.6,52.1,52.6,0.6,99
2022-03-24,1503,34166,1777287,51.8,52.3,51.8,52.0,-0.6,50
2022-03-25,1503,38045,1970054,51.7,52.0,51.7,51.8,-0.2,59
2022-03-28,1503,43363,2252080,51.8,52.2,51.7,52.0,0.2,51
2022-03-29,1503,24467,1267668,52.0,52.0,51.7,51.8,-0.2,37
2022-03-30,1503,100338,5233718,51.9,52.5,51.8,52.5,0.7,113
2022-03-31,1503,34068,1782184,52.8,52.8,52.1,52.1,-0.4,54
2022-04-01,1503,55858,2897850,51.8,52.0,51.8,51.9,-0.2,75
2022-04-06,1503,46886,2426873,51.6,51.9,51.6,51.9,0.0,74
2022-04-07,1503,90683,4668815,51.6,51.7,51.3,51.4,-0.5,94
2022-04-08,1503,91996,4734376,51.6,51.7,51.2,51.5,0.1,91
2022-04-11,1503,111746,5717988,51.5,51.6,50.8,51.4,-0.1,164
2022-04-12,1503,41541,2124267,50.8,51.4,50.8,50.9,-0.5,45
2022-04-13,1503,175888,8999044,50.9,51.8,50.9,51.8,0.9,117
2022-04-14,1503,18091,933020,51.8,51.8,51.4,51.7,-0.1,23
2022-04-15,1503,110121,5699636,51.7,52.0,51.3,51.8,0.1,108
2022-04-18,1503,69980,3620867,51.5,52.0,51.5,51.8,0.0,79
2022-04-19,1503,97717,5087572,52.0,52.2,51.9,52.1,0.3,79
2022-04-20,1503,103744,5424060,52.0,52.5,52.0,52.2,0.1,103
2022-04-21,1503,321736,17093607,52.3,53.5,52.3,53.3,1.1,276
2022-04-22,1503,507611,27495739,54.0,55.5,53.5,54.0,0.7,401
2022-04-25,1503,154977,8146023,53.1,53.3,52.0,52.1,-1.9,387
2022-04-26,1503,472096,25592693,52.2,55.4,52.2,53.9,1.8,421
2022-04-27,1503,184931,9759383,52.1,53.5,52.1,52.4,-1.5,201
2022-04-28,1503,78743,4135694,52.4,53.5,52.3,52.5,0.1,87
2022-04-29,1503,55337,2923320,52.7,53.1,52.5,53.1,0.6,67
2022-05-03,1503,221201,11926472,53.2,54.4,53.2,54.4,1.3,216
2022-05-04,1503,608698,33496569,54.7,55.8,54.0,54.9,0.5,390
2022-05-05,1503,169349,9290287,55.2,55.2,54.5,54.5,-0.4,148
2022-05-06,1503,229978,12525646,53.3,55.2,53.3,54.9,0.4,208
2022-05-09,1503,211436,11428089,54.3,54.9,53.4,53.9,-1.0,270
2022-05-10,1503,242611,13080162,52.8,54.8,52.8,54.3,0.4,177
2022-05-11,1503,209041,11339330,53.6,54.8,53.5,54.7,0.4,161
2022-05-12,1503,195748,10617782,55.0,55.0,53.5,53.7,-1.0,174
2022-05-13,1503,246070,13426046,54.1,55.0,53.7,54.5,0.8,177
2022-05-16,1503,473891,26186344,55.2,55.8,54.6,55.1,0.6,289
2022-05-17,1503,578260,32134123,55.2,55.9,55.1,55.9,0.8,383
2022-05-18,1503,1311308,75705243,55.9,58.9,55.9,57.9,2.0,951
2022-05-19,1503,463655,26823042,57.1,58.4,56.6,58.1,0.2,367
2022-05-20,1503,349359,20386166,58.3,58.7,57.6,58.0,-0.1,265
2022-05-23,1503,1008042,59787424,58.9,60.2,57.5,60.0,2.0,732
2022-05-24,1503,2337799,141180790,61.0,61.9,59.5,59.8,-0.2,1358
2022-05-25,1503,1418167,87050410,60.3,62.3,59.6,61.1,1.3,1035
2022-05-26,1503,975223,59358319,61.9,62.5,59.3,59.8,-1.3,756
2022-05-27,1503,555344,33730055,60.4,61.4,59.6,61.2,1.4,437
2022-05-30,1503,1876759,113840969,61.6,62.2,60.2,60.2,-1.0,536
2022-05-31,1503,378755,23031123,61.2,61.3,60.4,60.8,0.6,274
2022-06-01,1503,222729,13578351,60.8,61.5,60.5,60.6,-0.2,166
2022-06-02,1503,792549,46918980,60.3,60.3,58.2,59.6,-1.0,494
2022-06-06,1503,185630,11146400,61.2,61.3,58.9,58.9,-0.7,188
2022-06-07,1503,242203,14415245,58.8,60.1,58.5,59.7,0.8,196
2022-06-08,1503,140478,8438009,60.2,60.3,59.6,60.2,0.5,120
2022-06-09,1503,77943,4637278,59.4,60.1,59.1,59.5,-0.7,68
2022-06-10,1503,256221,15177475,58.9,60.3,58.5,59.6,0.1,205
2022-06-13,1503,385242,22084884,58.2,58.2,57.0,57.0,-2.6,350
2022-06-14,1503,293338,16666068,57.0,57.7,55.9,57.5,0.5,198
2022-06-15,1503,392570,23067611,58.9,59.5,57.5,59.3,1.8,310
2022-06-16,1503,577329,34913285,60.3,61.1,59.6,59.6,0.3,437
2022-06-17,1503,201103,12013369,59.5,60.2,59.0,59.6,0.0,171
2022-06-20,1503,141817,8464952,59.5,60.2,59.4,60.0,0.4,163
2022-06-21,1503,701875,42251837,60.0,61.0,59.7,60.2,0.2,422
2022-06-22,1503,501969,29674031,60.5,60.5,58.2,59.6,-0.6,346
2022-06-23,1503,436296,26139869,60.1,60.4,59.1,60.0,0.4,329
2022-06-24,1503,1531250,94033438,60.5,62.8,59.9,62.6,2.6,1085
2022-06-27,1503,807207,50925994,63.8,63.8,62.6,62.6,0.0,626
2022-06-28,1503,1776639,113502193,63.0,66.7,61.0,62.0,-0.6,1367
2022-06-29,1503,442232,27087521,61.7,62.6,60.1,61.4,-0.6,419
2022-06-30,1503,430083,26230494,61.0,62.2,60.1,61.8,0.4,286
2022-07-01,1503,503038,30959807,61.0,62.9,60.4,60.4,-1.4,365
2022-07-04,1503,262396,15845487,59.9,61.2,59.5,60.9,0.5,204
2022-07-05,1503,521591,32826628,62.2,63.9,62.0,62.8,1.9,353
2022-07-06,1503,397288,24624821,63.8,63.8,60.7,61.5,-1.3,295
2022-07-07,1503,343735,21386748,62.3,62.9,61.3,62.4,0.9,193
2022-07-08,1503,380257,23744004,62.4,63.4,61.5,61.9,-0.5,277
2022-07-11,1503,295687,18066082,61.6,62.0,60.3,60.8,-1.1,219
2022-07-12,1503,319268,19390136,60.8,61.8,60.1,61.1,0.3,222
2022-07-13,1503,253112,15622238,61.9,62.3,61.0,62.2,1.1,213
2022-07-14,1503,189951,11668136,61.3,62.2,60.9,60.9,-1.3,178
2022-07-15,1503,346998,21342525,60.7,62.0,60.7,61.8,0.9,233
2022-07-18,1503,602190,37733059,61.8,63.4,61.8,62.9,1.1,384
2022-07-19,1503,611082,38814212,62.9,63.8,62.9,63.7,0.8,464
2022-07-20,1503,396945,24858944,62.7,63.5,62.0,62.0,0.0,331
2022-07-21,1503,346607,21521661,62.0,62.9,60.9,62.9,0.9,258
2022-07-22,1503,167287,10404693,62.9,62.9,61.8,62.2,-0.7,176
2022-07-25,1503,199598,12474627,62.7,63.2,61.7,62.6,0.4,178
2022-07-26,1503,106352,6618185,62.5,62.5,61.9,62.3,-0.3,117
2022-07-27,1503,127585,7982690,62.8,63.1,62.3,62.3,0.0,118
2022-07-28,1503,453488,28949434,62.5,64.9,62.3,64.2,1.9,369
2022-07-29,1503,7794318,494286036,63.6,64.4,62.8,63.4,-0.8,388
2022-08-01,1503,284707,18130082,64.0,64.5,63.0,63.3,-0.1,358
2022-08-02,1503,528997,33005312,62.4,63.3,61.8,62.6,-0.7,469
2022-08-03,1503,563920,34745769,62.6,62.6,61.0,61.7,-0.9,478
2022-08-04,1503,724540,44078557,62.2,62.2,60.0,61.1,-0.6,514
2022-08-05,1503,535367,32908489,61.4,62.6,60.6,61.9,0.8,442
2022-08-08,1503,396359,24155751,60.9,61.5,60.5,61.0,-0.9,405
2022-08-09,1503,256930,15690011,61.4,61.5,60.7,61.2,0.2,274
2022-08-10,1503,426672,26313008,60.9,62.5,60.9,62.3,1.1,406
2022-08-11,1503,427548,26767574,63.0,63.1,62.1,62.9,0.6,380
2022-08-12,1503,250977,15750025,63.0,63.1,62.5,62.6,-0.3,246
2022-08-15,1503,259092,16187714,63.2,63.2,62.1,62.7,0.1,243
2022-08-16,1503,239704,14920137,62.1,62.7,61.3,62.5,-0.2,227
2022-08-17,1503,367389,22882059,62.9,63.0,61.9,61.9,-0.6,352
2022-08-18,1503,376245,23581182,62.5,63.2,62.0,63.2,1.3,278
2022-08-19,1503,276770,17280369,62.8,62.8,62.1,62.4,-0.8,282
2022-08-22,1503,188424,11681400,61.9,62.4,61.8,62.0,-0.4,204
2022-08-23,1503,230506,14263406,61.8,62.5,61.5,61.9,-0.1,227
2022-08-24,1503,253589,15788880,62.0,62.8,61.8,62.4,0.5,210
2022-08-25,1503,225705,14166660,62.5,63.0,62.5,62.9,0.5,214
2022-08-26,1503,178550,11304003,62.9,63.5,62.9,63.2,0.3,146
2022-08-29,1503,186614,11567477,62.1,62.3,61.7,61.8,-1.4,199
2022-08-30,1503,207303,12961417,61.9,63.1,61.9,62.8,1.0,176
2022-08-31,1503,268081,17008403,62.9,63.7,62.9,63.6,0.8,276
2022-09-01,1503,284052,17740441,62.8,63.4,62.1,62.1,-1.5,311
2022-09-02,1503,144953,9015981,62.5,62.6,62.0,62.0,-0.1,207
2022-09-05,1503,146523,9093827,62.1,62.4,61.9,61.9,-0.1,198
2022-09-06,1503,341955,21196253,62.0,62.8,60.6,62.3,0.4,299
2022-09-07,1503,285345,17661291,62.3,62.6,61.5,61.9,-0.4,293
2022-09-08,1503,141122,8806972,61.9,62.9,61.9,62.1,0.2,148
2022-09-12,1503,152894,9621678,62.7,63.2,62.6,63.1,1.0,154
2022-09-13,1503,146587,9220564,63.1,63.3,62.4,62.4,-0.7,246
2022-09-14,1503,234255,14537457,62.3,62.7,61.7,62.0,-0.4,221
2022-09-15,1503,248613,15510500,62.1,63.0,62.0,63.0,1.0,228
2022-09-16,1503,4551599,280530399,62.5,62.7,61.6,61.6,-1.4,698
2022-09-19,1503,365884,22713436,62.8,63.0,61.4,61.8,0.2,404
2022-09-20,1503,558718,34851662,62.1,63.2,61.3,62.2,0.4,549
2022-09-21,1503,411455,25277570,62.1,62.4,60.8,60.8,-1.4,1003
2022-09-22,1503,4023300,243398905,60.7,61.5,59.6,60.5,-0.3,803
2022-09-23,1503,756812,45571651,61.2,61.3,59.2,60.6,0.1,709
2022-09-26,1503,556967,32764595,59.5,59.8,58.0,58.6,-2.0,592
2022-09-27,1503,753059,43561864,58.6,58.8,57.0,58.3,-0.3,607
2022-09-28,1503,745645,43213786,58.6,59.0,56.8,58.0,-0.3,609
2022-09-29,1503,332640,19397169,58.0,59.0,57.6,57.9,-0.1,236
2022-09-30,1503,152933,8862215,57.3,58.6,57.3,58.1,0.2,217
2022-10-03,1503,300779,17238682,57.2,58.0,56.8,57.0,-1.1,283
2022-10-04,1503,168633,9651106,57.5,57.8,57.0,57.0,0.0,185
2022-10-05,1503,591916,33958749,57.4,58.5,56.4,56.9,-0.1,467
2022-10-06,1503,110062,6251842,56.9,57.2,56.6,56.6,-0.3,129
2022-10-07,1503,379104,21377182,56.5,57.3,55.8,56.2,-0.4,359
2022-10-11,1503,702967,37928065,55.2,55.2,52.6,54.4,-1.8,643
2022-10-12,1503,330522,17785511,54.1,54.4,53.3,54.1,-0.3,324
2022-10-13,1503,301155,16002308,54.1,54.1,52.6,52.7,-1.4,322
2022-10-14,1503,354087,18965010,53.6,54.2,53.0,53.2,0.5,265
2022-10-17,1503,264390,13763952,52.9,52.9,51.6,52.2,-1.0,277
2022-10-18,1503,199776,10646385,52.6,54.0,52.4,53.9,1.7,173
2022-10-19,1503,310555,16709492,53.4,54.3,53.4,54.0,0.1,273
2022-10-20,1503,629035,33954803,55.6,55.6,53.1,53.1,-0.9,443
2022-10-21,1503,329225,17667305,53.1,54.5,52.8,53.8,0.7,237
2022-10-24,1503,3786067,206739291,55.2,55.2,53.9,54.6,0.8,218
2022-10-25,1503,288599,15791977,55.0,55.4,53.8,54.9,0.3,236
2022-10-26,1503,220771,12136055,54.5,55.4,54.4,55.2,0.3,228
2022-10-27,1503,259269,14460999,55.6,56.4,54.8,56.4,1.2,197
2022-10-28,1503,126255,7037213,56.8,56.8,55.1,55.1,-1.3,184
2022-10-31,1503,277122,15348733,55.2,56.2,54.7,54.7,-0.4,216
2022-11-01,1503,215928,11973976,55.3,55.9,54.8,55.7,1.0,193
2022-11-02,1503,104347,5808063,56.3,56.3,55.3,55.5,-0.2,193
2022-11-03,1503,95645,5285031,55.7,55.7,55.0,55.3,-0.2,115
2022-11-04,1503,96152,5297742,55.1,55.5,54.9,55.4,0.1,105
2022-11-07,1503,89695,4960700,55.2,55.6,55.2,55.3,-0.1,95
2022-11-08,1503,187180,10457844,55.5,56.4,55.4,55.7,0.4,142
2022-11-09,1503,200000,11196759,55.7,56.6,55.6,56.1,0.4,187
2022-11-10,1503,108155,6016010,56.4,56.4,55.2,55.2,-0.9,116
2022-11-11,1503,237214,13260859,56.1,56.5,55.3,56.2,1.0,183
2022-11-14,1503,161190,9168654,55.9,57.4,55.8,57.3,1.1,180
2022-11-15,1503,220171,12604531,57.4,57.8,56.9,56.9,-0.4,225
2022-11-16,1503,252977,14236385,56.9,57.4,55.7,55.7,-1.2,268
2022-11-17,1503,256705,14594784,56.0,57.8,56.0,57.1,1.4,199
2022-11-18,1503,142231,8087330,56.8,57.7,56.5,56.5,-0.6,145
