date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2021-05-25,1513,7248420,358425735,48.65,50.1,48.65,49.8,1.45,3635
2021-05-26,1513,3892625,194521416,50.0,50.5,49.15,50.4,0.6,2244
2021-05-27,1513,5332641,270542721,50.9,51.5,49.95,51.5,1.1,2858
2021-05-28,1513,4517979,232521887,51.3,51.9,50.8,51.2,-0.3,2616
2021-05-31,1513,3689984,189346360,51.2,51.7,51.0,51.2,0.0,1885
2021-06-01,1513,3062555,158031239,51.3,51.9,51.1,51.5,0.3,1735
2021-06-02,1513,4526171,231139537,51.6,51.8,50.6,51.0,-0.5,2831
2021-06-03,1513,4389061,222888956,51.0,51.5,50.5,50.7,-0.3,2619
2021-06-04,1513,5710651,291972464,50.5,51.8,50.3,50.3,-0.4,3136
2021-06-07,1513,4169533,207249609,50.4,50.5,48.7,50.0,-0.3,2605
2021-06-08,1513,3370576,167406143,50.0,50.6,49.25,49.4,-0.6,2172
2021-06-09,1513,3887476,190126210,49.1,49.4,48.55,48.7,-0.7,2481
2021-06-10,1513,2518615,123441081,49.4,49.45,48.65,49.15,0.45,1437
2021-06-11,1513,3284799,163663309,49.45,50.5,49.15,50.0,0.85,1955
2021-06-15,1513,2501160,125019407,50.1,50.4,49.7,50.0,0.0,1365
2021-06-16,1513,4251704,215083866,50.0,51.2,49.8,49.95,-0.05,2236
2021-06-17,1513,3937473,200097838,50.0,51.3,49.9,51.3,1.35,2149
2021-06-18,1513,5325496,271275076,51.7,51.8,50.4,50.4,-0.9,2306
2021-06-21,1513,3536077,177396600,49.7,50.9,49.65,50.2,-0.2,1848
2021-06-22,1513,28434476,1494129417,50.3,54.3,50.3,53.0,2.8,12024
2021-06-23,1513,11015408,579647087,52.6,53.3,52.0,53.0,0.0,5290
2021-06-24,1513,4999250,263061842,53.3,53.3,52.2,52.3,-0.7,2677
2021-06-25,1513,7788945,410256452,52.9,53.4,52.1,52.3,0.0,3595
2021-06-28,1513,7839757,400567803,52.2,52.2,50.5,51.0,-1.3,4249
2021-06-29,1513,4291585,217580868,51.0,51.2,50.5,50.5,-0.5,2237
2021-06-30,1513,3349702,169977001,50.8,51.1,50.5,50.8,0.3,1686
2021-07-01,1513,5366975,269814288,51.0,51.1,49.7,50.0,-0.8,2836
2021-07-02,1513,2593697,129747175,49.8,50.6,49.8,50.0,0.0,1646
2021-07-05,1513,4012418,200927326,50.3,50.6,49.8,50.4,0.4,2188
2021-07-06,1513,2937454,146935380,50.4,50.5,49.8,49.9,-0.5,1727
2021-07-07,1513,4290541,215175300,50.2,50.8,49.75,49.9,0.0,2121
2021-07-08,1513,3119744,155309647,49.95,50.2,49.65,49.8,-0.1,1963
2021-07-09,1513,4561814,224377507,49.55,49.8,48.95,49.1,-0.7,2948
2021-07-12,1513,3141429,156064501,49.5,49.95,49.3,49.7,0.6,1570
2021-07-13,1513,5772801,289906648,49.85,50.8,49.6,49.7,0.0,3284
2021-07-14,1513,3592476,176965988,50.2,50.2,48.9,49.05,-0.65,2080
2021-07-15,1513,2637936,131037819,49.1,50.2,49.0,50.2,1.15,1598
2021-07-16,1513,2278093,114512823,49.9,50.7,49.9,50.2,0.0,1400
2021-07-19,1513,5709247,289765415,50.4,51.1,50.3,50.8,0.6,2543
2021-07-20,1513,3353136,167801145,50.3,50.5,49.8,49.8,-1.0,1846
2021-07-21,1513,3779111,186559369,50.0,50.2,48.95,49.05,-0.75,2263
2021-07-22,1513,2220227,109280056,49.4,49.65,49.05,49.2,0.15,1290
2021-07-23,1513,1605039,79573847,49.3,49.95,49.3,49.55,0.35,987
2021-07-26,1513,3058681,153100356,49.8,50.5,49.5,49.75,0.2,1790
2021-07-27,1513,8216301,413608961,50.0,51.0,49.6,51.0,1.25,3632
2021-07-28,1513,23112705,1179754185,51.5,52.0,50.0,50.3,-0.7,11775
2021-07-29,1513,5677147,284856597,50.6,50.8,49.8,50.2,-0.1,3212
2021-07-30,1513,9536657,479181628,50.0,50.5,49.55,50.5,0.3,2432
2021-08-02,1513,3524718,177395115,51.0,51.0,50.0,50.1,-0.4,1794
2021-08-03,1513,1719687,86316934,50.1,50.4,50.0,50.2,0.1,889
2021-08-04,1513,4930882,250719442,50.2,51.4,50.2,50.9,0.7,2502
2021-08-05,1513,1869180,94770034,51.0,51.2,50.5,50.6,-0.3,1141
2021-08-06,1513,2108268,105819451,50.6,50.7,50.0,50.0,-0.6,1155
2021-08-09,1513,4110234,203185362,50.0,50.1,49.2,49.2,-0.8,2459
2021-08-10,1513,5331903,258576615,49.25,49.3,48.0,48.2,-1.0,3592
2021-08-11,1513,4450224,211255941,48.2,48.3,47.15,47.35,-0.85,2920
2021-08-12,1513,1442330,68546183,47.4,47.7,47.3,47.6,0.25,1065
2021-08-13,1513,2216863,104742383,47.8,47.8,47.1,47.1,-0.5,1473
2021-08-16,1513,3692883,170866312,47.0,47.0,45.8,46.45,-0.65,2158
2021-08-17,1513,2152296,99652956,46.45,46.85,45.9,46.15,-0.3,1324
2021-08-18,1513,1823364,83822600,45.9,46.8,45.5,46.7,0.55,1214
2021-08-19,1513,1701355,78529385,46.7,46.7,46.0,46.0,-0.7,1024
2021-08-20,1513,2343194,106954298,46.0,46.25,45.3,46.0,0.0,1367
2021-08-23,1513,1598527,74669599,46.25,47.0,46.2,46.9,0.9,1088
2021-08-24,1513,1679431,79248807,47.05,47.6,46.8,47.35,0.45,1024
2021-08-25,1513,1406980,66967202,47.45,47.75,47.35,47.7,0.35,851
2021-08-26,1513,2006778,95723252,47.8,48.25,47.35,47.6,-0.1,1232
2021-08-27,1513,1184107,56590805,47.75,48.0,47.5,47.7,0.1,673
2021-08-30,1513,3135342,151980805,47.75,48.9,47.7,48.5,0.8,1601
2021-08-31,1513,1920616,93600452,48.6,49.2,48.4,49.0,0.5,1046
2021-09-01,1513,1224698,59971336,48.8,49.25,48.75,48.95,-0.05,784
2021-09-02,1513,1789581,87202730,49.05,49.2,48.45,48.5,-0.45,1076
2021-09-03,1513,3537112,172416596,48.6,49.3,48.5,48.7,0.2,1320
2021-09-06,1513,5253859,254384903,48.85,49.05,47.85,47.85,-0.85,2445
2021-09-07,1513,2814595,129405631,45.9,46.4,45.6,46.0,0.0,1696
2021-09-08,1513,2462286,111223713,46.1,46.1,44.9,45.0,-1.0,1726
2021-09-09,1513,1066886,47896801,44.9,45.1,44.5,45.1,0.1,818
2021-09-10,1513,620580,28258482,45.15,45.75,45.1,45.55,0.45,526
2021-09-13,1513,759875,34497005,45.5,45.8,45.2,45.45,-0.1,567
2021-09-14,1513,1036827,47128205,45.8,45.85,45.2,45.5,0.05,811
2021-09-15,1513,2118877,97030072,45.5,46.05,45.2,46.05,0.55,1343
2021-09-16,1513,2157744,100534538,46.5,47.05,46.25,46.3,0.25,1609
2021-09-17,1513,1299752,59769328,46.1,46.3,45.85,45.9,-0.4,814
2021-09-22,1513,1011310,45937100,45.0,45.75,45.0,45.6,-0.3,777
2021-09-23,1513,1165708,53731124,46.0,46.35,45.9,46.1,0.5,775
2021-09-24,1513,1987958,92845193,46.5,47.2,46.15,46.25,0.15,1256
2021-09-27,1513,1056523,48950635,46.45,46.65,46.05,46.25,0.0,593
2021-09-28,1513,2737619,128058564,46.15,47.2,45.95,47.05,0.8,1517
2021-09-29,1513,21728064,1056662754,46.7,49.65,46.55,48.7,1.65,9588
2021-09-30,1513,15269812,746581315,49.05,49.35,48.2,48.75,0.05,8525
2021-10-01,1513,24165307,1175046576,49.05,49.95,46.5,46.5,-2.25,12213
2021-10-04,1513,5580750,260980839,47.15,47.5,46.2,46.4,-0.1,3331
2021-10-05,1513,3617749,167710132,46.35,46.9,45.7,46.2,-0.2,2236
2021-10-06,1513,9341723,442999220,47.45,48.1,46.5,46.5,0.3,5034
2021-10-07,1513,4062582,192305912,46.8,47.8,46.7,47.8,1.3,2370
2021-10-08,1513,3520001,166361558,47.8,47.9,46.9,46.9,-0.9,1937
2021-10-12,1513,2615461,121574870,46.9,46.95,46.1,46.25,-0.65,1345
2021-10-13,1513,2443760,112106213,46.7,46.7,45.65,45.85,-0.4,1484
2021-10-14,1513,2317546,105367506,46.3,46.3,45.1,45.4,-0.45,1600
2021-10-15,1513,1990862,91336014,46.0,46.2,45.55,45.75,0.35,1170
2021-10-18,1513,2189217,100094862,46.0,46.5,45.35,45.75,0.0,1666
2021-10-19,1513,2048274,94586166,46.0,46.6,45.75,46.5,0.75,1218
2021-10-20,1513,3227148,148747877,46.6,46.8,45.6,45.75,-0.75,1620
2021-10-21,1513,42141050,1745632893,41.2,42.9,41.2,41.3,-4.45,18479
2021-10-22,1513,11439200,474762666,41.4,42.2,41.0,41.5,0.2,6290
2021-10-25,1513,9888055,396757667,41.65,41.65,39.35,40.2,-1.3,5828
2021-10-26,1513,11888021,469583470,40.05,40.15,39.05,39.35,-0.85,7372
2021-10-27,1513,5266241,207862867,39.4,39.8,39.15,39.75,0.4,3221
2021-10-28,1513,6863631,279361634,39.7,41.15,39.5,41.1,1.35,4057
2021-10-29,1513,4931590,202544070,41.1,41.35,40.8,41.15,0.05,2155
2021-11-01,1513,6375991,266879476,41.4,42.25,41.15,42.05,0.9,3563
2021-11-02,1513,5197020,216199703,42.25,42.5,41.0,41.25,-0.8,3426
2021-11-03,1513,2268507,93360032,41.0,41.3,41.0,41.15,-0.1,1220
2021-11-04,1513,2412919,98989336,41.3,41.5,40.8,40.95,-0.2,1454
2021-11-05,1513,2171272,89346239,41.0,41.85,40.7,41.25,0.3,1390
2021-11-08,1513,4426568,185311009,41.35,42.2,41.25,42.05,0.8,2415
2021-11-09,1513,5749509,244638604,42.2,43.15,42.15,42.55,0.5,3205
2021-11-10,1513,3001205,127124942,42.6,42.7,42.05,42.6,0.05,1788
2021-11-11,1513,5830418,251627884,42.55,43.65,42.35,43.25,0.65,3051
2021-11-12,1513,4411753,191493426,43.7,43.85,42.9,43.6,0.35,2612
2021-11-15,1513,3775847,165391951,43.65,44.3,43.2,43.95,0.35,1976
2021-11-16,1513,9403078,423885200,44.25,45.7,43.8,45.65,1.7,4750
2021-11-17,1513,4350880,197200007,45.7,45.7,44.8,45.55,-0.1,3148
2021-11-18,1513,3558004,161448089,45.55,45.7,45.0,45.6,0.05,2218
2021-11-19,1513,2856601,129119397,45.6,45.9,44.85,45.0,-0.6,1821
2021-11-22,1513,3941370,178774619,44.5,45.8,44.5,45.55,0.55,1888
2021-11-23,1513,3571232,163578968,45.6,46.15,45.3,45.95,0.4,2305
2021-11-24,1513,2007103,91459657,46.0,46.0,45.3,45.75,-0.2,1581
2021-11-25,1513,2259469,103502425,45.9,46.0,45.5,45.7,-0.05,1186
2021-11-26,1513,3713309,167227495,45.65,45.7,44.65,44.7,-1.0,2214
2021-11-29,1513,3015858,133079715,43.9,44.8,43.4,44.5,-0.2,1873
2021-11-30,1513,2486223,112248466,45.0,45.6,44.75,44.85,0.35,1498
2021-12-01,1513,1426615,64463367,44.65,45.45,44.6,45.15,0.3,1101
2021-12-02,1513,3892993,176503320,45.6,46.15,44.5,44.8,-0.35,2766
2021-12-03,1513,1333156,59909139,45.0,45.25,44.7,44.95,0.15,872
2021-12-06,1513,2266070,102222919,45.0,45.7,44.5,45.35,0.4,1678
2021-12-07,1513,1628344,73458709,45.65,45.65,44.85,45.0,-0.35,1476
2021-12-08,1513,4655233,207668097,45.1,45.65,44.15,44.3,-0.7,2420
2021-12-09,1513,2773023,121973867,44.1,44.4,43.75,43.75,-0.55,1914
2021-12-10,1513,1363581,59656456,43.75,44.15,43.45,43.7,-0.05,974
2021-12-13,1513,2509824,108921767,43.7,43.9,43.15,43.3,-0.4,1447
2021-12-14,1513,1941954,84545389,43.5,44.05,43.2,43.25,-0.05,1250
2021-12-15,1513,885797,38571413,43.7,43.75,43.35,43.55,0.3,685
2021-12-16,1513,2346164,101752555,43.95,44.0,43.05,43.05,-0.5,1460
2021-12-17,1513,2032646,87806549,43.05,43.65,43.0,43.05,0.0,1278
2021-12-20,1513,2822871,123166485,43.8,44.15,43.3,43.3,0.25,1703
2021-12-21,1513,1689197,73170635,43.3,43.65,43.1,43.65,0.35,808
2021-12-22,1513,1013701,44371011,44.0,44.0,43.6,43.8,0.15,648
2021-12-23,1513,6197710,277128608,44.8,45.35,44.25,44.8,1.0,3293
2021-12-24,1513,3609857,162481782,44.9,45.45,44.6,44.9,0.1,2142
2021-12-27,1513,1791113,80362729,44.75,45.15,44.7,44.95,0.05,1391
2021-12-28,1513,1604324,72090368,44.95,45.1,44.75,44.8,-0.15,1136
2021-12-29,1513,3526907,160014773,45.0,45.6,45.0,45.35,0.55,2111
2021-12-30,1513,1757275,79550191,45.5,45.6,45.0,45.25,-0.1,1975
2022-01-03,1513,1775974,79757670,45.45,45.45,44.7,44.85,-0.4,1144
2022-01-04,1513,1736946,77949037,44.95,45.15,44.7,45.1,0.25,1040
2022-01-05,1513,3352750,152918475,45.3,45.95,45.3,45.35,0.25,2052
2022-01-06,1513,1800748,81510566,45.35,45.55,45.1,45.2,-0.15,1206
2022-01-07,1513,1730465,77722036,45.4,45.4,44.65,44.7,-0.5,1273
2022-01-10,1513,1163122,52092400,44.7,45.05,44.45,44.7,0.0,899
2022-01-11,1513,3285661,147752545,44.7,45.35,44.5,44.5,-0.2,1684
2022-01-12,1513,1637916,72981542,44.6,45.1,44.15,44.35,-0.15,1345
2022-01-13,1513,1757187,77646407,44.3,44.55,43.95,44.25,-0.1,1094
2022-01-14,1513,2521645,110090858,44.35,44.35,43.25,43.5,-0.75,1648
2022-01-17,1513,932798,40435440,43.5,43.5,43.2,43.45,-0.05,722
2022-01-18,1513,1434378,62515835,43.5,43.95,43.3,43.3,-0.15,871
2022-01-19,1513,784636,33938681,43.25,43.4,43.05,43.35,0.05,757
2022-01-20,1513,800699,34759283,43.5,43.7,43.25,43.35,0.0,772
2022-01-21,1513,2758853,118016517,43.3,43.55,42.3,42.3,-1.05,1973
2022-01-24,1513,2723941,113293101,42.2,42.2,41.2,41.85,-0.45,1819
2022-01-25,1513,1727812,71675405,41.55,41.95,41.2,41.25,-0.6,1472
2022-01-26,1513,1414423,58587896,41.3,42.0,41.1,42.0,0.75,960
2022-02-07,1513,2035687,86668776,42.5,43.05,42.05,42.9,0.9,1226
2022-02-08,1513,1823388,78952877,42.9,43.8,42.6,43.7,0.8,1322
2022-02-09,1513,1438464,63045972,43.6,44.05,43.6,44.0,0.3,1580
2022-02-10,1513,1395533,61062948,43.85,44.2,43.45,43.65,-0.35,1395
2022-02-11,1513,942751,41259130,43.6,44.05,43.6,43.7,0.05,736
2022-02-14,1513,1784907,76542448,43.5,43.5,42.65,42.7,-1.0,1183
2022-02-15,1513,833678,35703642,42.7,43.0,42.65,42.65,-0.05,690
2022-02-16,1513,941094,40444528,42.9,43.1,42.9,43.0,0.35,629
2022-02-17,1513,1045797,45285825,43.0,43.5,43.0,43.2,0.2,838
2022-02-18,1513,801170,34512725,43.2,43.2,42.95,43.05,-0.15,635
2022-02-21,1513,1021621,44181353,43.1,43.5,43.0,43.4,0.35,593
2022-02-22,1513,1154902,49343166,43.4,43.4,42.5,42.7,-0.7,911
2022-02-23,1513,1156735,48942084,42.0,42.65,42.0,42.4,-0.3,712
2022-02-24,1513,2434068,101438810,42.4,42.4,41.2,41.2,-1.2,1767
2022-02-25,1513,1049075,43618557,41.5,41.9,41.25,41.8,0.6,807
2022-03-01,1513,1360048,57685915,41.8,42.8,41.65,42.55,0.75,867
2022-03-02,1513,544377,23162917,42.55,42.7,42.4,42.6,0.05,439
2022-03-03,1513,2273483,98165126,42.8,43.5,42.6,43.3,0.7,1492
2022-03-04,1513,2564456,111980512,43.3,44.0,42.9,43.75,0.45,1726
2022-03-07,1513,1799277,77271908,43.7,43.7,42.6,42.75,-1.0,1365
2022-03-08,1513,4266156,177338680,41.8,42.25,40.9,41.5,-1.25,2533
2022-03-09,1513,1362376,57191393,41.95,42.35,41.55,42.25,0.75,922
2022-03-10,1513,6304522,277502554,42.8,44.65,42.8,44.45,2.2,3650
2022-03-11,1513,10203157,463327699,44.25,46.0,44.2,45.55,1.1,5760
2022-03-14,1513,33381244,1617910623,46.05,50.1,46.05,50.1,4.55,16688
2022-03-15,1513,35011837,1742994622,50.2,51.3,48.75,49.1,-1.0,19440
2022-03-16,1513,54170749,2796523232,49.9,52.9,49.1,51.9,2.8,27900
2022-03-17,1513,24239544,1240368991,52.0,52.6,50.4,51.1,-0.8,12469
2022-03-18,1513,20334862,1032425176,50.7,52.0,49.4,50.8,-0.3,12401
2022-03-21,1513,52816682,2823507066,50.5,55.0,50.3,54.1,3.3,25388
2022-03-22,1513,27094972,1463652706,53.7,55.1,53.1,54.9,0.8,15089
2022-03-23,1513,20459114,1111382468,54.3,55.2,53.5,54.7,-0.2,10263
2022-03-24,1513,27850997,1528317959,54.5,55.8,53.7,53.7,-1.0,14893
2022-03-25,1513,11495544,616316557,54.1,54.2,53.1,53.8,0.1,6361
2022-03-28,1513,13518984,729756219,53.3,54.9,52.8,54.7,0.9,7308
2022-03-29,1513,8852554,479293192,54.5,54.9,53.6,54.0,-0.7,4856
2022-03-30,1513,7756614,418153442,54.3,54.4,53.3,54.3,0.3,3939
2022-03-31,1513,65631207,3654378824,55.9,57.5,53.7,54.7,0.4,32691
2022-04-01,1513,13119243,707595440,54.0,54.6,53.4,54.0,-0.7,7518
2022-04-06,1513,8710781,467199979,53.5,54.3,53.1,53.9,-0.1,5358
2022-04-07,1513,13324983,698187295,53.4,53.6,51.6,51.6,-2.3,7863
2022-04-08,1513,9591657,505956478,52.4,53.3,52.2,52.9,1.3,4600
2022-04-11,1513,11880098,637693632,52.8,54.6,52.5,53.6,0.7,6544
2022-04-12,1513,7565077,397878185,52.7,53.4,52.0,52.8,-0.8,4395
2022-04-13,1513,4702480,248349216,52.5,53.2,52.4,52.9,0.1,3245
2022-04-14,1513,23038780,1257473377,53.2,55.5,52.4,55.5,2.6,11640
2022-04-15,1513,59826558,3352171112,54.9,57.0,54.2,55.6,0.1,25164
2022-04-18,1513,27532163,1535983120,56.8,56.9,54.6,55.3,-0.3,13002
2022-04-19,1513,42064281,2391606259,55.8,58.0,54.9,57.3,2.0,20092
2022-04-20,1513,43128096,2488608231,58.0,58.9,56.6,57.6,0.3,22361
2022-04-21,1513,21016953,1191054143,57.7,57.9,55.5,56.3,-1.3,12237
2022-04-22,1513,11127064,626546762,55.6,57.1,55.3,56.5,0.2,6312
2022-04-25,1513,15710079,855797672,56.4,56.4,52.5,54.1,-2.4,9738
2022-04-26,1513,35303825,1998364743,54.6,57.6,54.3,56.4,2.3,19289
2022-04-27,1513,27202589,1544594076,55.6,57.7,54.8,57.0,0.6,15805
2022-04-28,1513,31367952,1792180480,57.8,58.5,55.5,55.6,-1.4,17117
2022-04-29,1513,19673332,1078206796,56.5,56.5,53.8,54.4,-1.2,11602
2022-05-03,1513,19707870,1040371124,54.0,54.6,51.1,52.5,-1.9,11277
2022-05-04,1513,7508444,393227744,52.6,52.9,51.8,52.6,0.1,4915
2022-05-05,1513,6006084,317847569,53.4,53.5,52.3,52.4,-0.2,3521
2022-05-06,1513,6849371,357102169,51.5,52.9,51.4,51.8,-0.6,4168
2022-05-09,1513,14736516,736438655,51.5,51.5,49.2,50.0,-1.8,8772
2022-05-10,1513,6945298,345325776,49.0,50.5,48.75,49.5,-0.5,3994
2022-05-11,1513,7358179,359733396,50.0,50.0,48.05,48.05,-1.45,4351
2022-05-12,1513,14448528,680871682,47.7,48.45,46.35,46.35,-1.7,6682
2022-05-13,1513,12985965,631592198,47.4,49.75,47.05,48.75,2.4,7703
2022-05-16,1513,8988754,441407048,49.0,49.9,48.35,49.45,0.7,4825
2022-05-17,1513,4986583,247338595,49.4,49.95,49.2,49.75,0.3,2816
2022-05-18,1513,5913356,293693805,50.0,50.4,49.35,49.45,-0.3,3168
2022-05-19,1513,4072160,198276647,48.35,49.1,48.3,49.0,-0.45,2373
2022-05-20,1513,4881367,241161840,49.5,49.9,48.9,48.95,-0.05,2729
2022-05-23,1513,5746227,287553311,49.3,50.6,49.2,50.1,1.15,3092
2022-05-24,1513,6694429,332132929,50.4,50.4,49.0,49.0,-1.1,3466
2022-05-25,1513,3816138,188735408,49.25,49.7,49.25,49.5,0.5,2167
2022-05-26,1513,6408341,320006110,49.85,50.8,49.15,49.4,-0.1,3554
2022-05-27,1513,4934746,245178460,50.2,50.3,49.3,49.8,0.4,2490
2022-05-30,1513,14170800,728597363,50.5,52.3,50.0,51.9,2.1,7287
2022-05-31,1513,6867489,352054118,51.5,51.9,50.8,51.5,-0.4,4472
2022-06-01,1513,6147047,311796470,51.5,51.5,50.2,50.8,-0.7,3992
2022-06-02,1513,3230615,162448930,50.6,50.7,50.0,50.2,-0.6,2039
2022-06-06,1513,2012815,101061945,50.5,50.7,49.9,50.0,-0.2,1266
2022-06-07,1513,4190106,210915667,50.4,50.9,50.0,50.1,0.1,2324
2022-06-08,1513,3849264,192159637,50.4,50.5,49.7,49.8,-0.3,2464
2022-06-09,1513,12152812,622730305,50.0,52.2,49.85,51.1,1.3,5889
2022-06-10,1513,4207878,214741294,50.6,51.5,50.4,51.3,0.2,2478
2022-06-13,1513,3873369,193962372,50.2,50.4,49.9,49.95,-1.35,2445
2022-06-14,1513,5020469,246815383,49.7,49.85,48.65,49.3,-0.65,3023
2022-06-15,1513,13831789,676132790,49.75,50.5,47.7,48.05,-1.25,7908
2022-06-16,1513,4469132,216238248,48.7,48.9,47.55,47.65,-0.4,2920
2022-06-17,1513,3859678,183949621,47.3,48.15,47.0,47.95,0.3,2221
2022-06-20,1513,4569049,216671316,48.45,48.7,46.5,46.9,-1.05,2999
2022-06-21,1513,4309814,206722121,47.7,48.55,47.2,48.55,1.65,2385
2022-06-22,1513,13190973,648021418,48.65,49.6,48.6,49.05,0.5,7614
2022-06-23,1513,10911222,535607207,49.1,49.55,48.65,48.95,-0.1,6432
2022-06-24,1513,41633205,2177674229,49.9,53.8,49.75,53.8,4.85,22353
2022-06-27,1513,67058797,3650448278,54.5,55.8,52.7,54.9,1.1,35053
2022-06-28,1513,87082483,4847971786,55.3,58.2,53.7,55.0,0.1,45040
2022-06-29,1513,31577165,1729517676,54.2,56.0,53.8,54.4,-0.6,16878
2022-06-30,1513,30359033,1673167690,54.4,55.9,54.2,55.1,0.7,17091
2022-07-01,1513,58878264,3289217924,57.3,57.3,52.7,55.5,0.4,31017
2022-07-04,1513,39069353,2153949952,56.0,56.8,53.6,55.6,0.1,19860
2022-07-05,1513,36315582,2010715945,55.8,56.5,54.1,54.7,-0.9,18488
2022-07-06,1513,22373378,1223560222,54.7,55.4,53.7,54.1,-0.6,10693
2022-07-07,1513,27884341,1534720328,55.0,56.3,53.8,55.5,1.4,13189
2022-07-08,1513,22422679,1231664608,55.8,55.9,54.2,54.2,-1.3,11911
2022-07-11,1513,18337763,1000211978,54.2,55.3,53.3,55.0,0.8,8402
2022-07-12,1513,11537516,628207045,54.5,55.2,54.0,54.1,-0.9,6178
2022-07-13,1513,19582417,1085861357,55.1,56.3,54.7,54.8,0.7,10517
2022-07-14,1513,14653770,812505678,54.9,56.4,54.4,56.4,1.6,7809
2022-07-15,1513,27483769,1502029009,56.4,56.5,53.8,54.0,-2.4,15137
2022-07-18,1513,10403041,567992034,54.4,55.1,54.0,54.6,0.6,5544
2022-07-19,1513,8373200,459584553,54.7,55.3,54.5,54.6,0.0,4790
2022-07-20,1513,7322755,399606294,55.2,55.2,54.0,54.1,-0.5,4611
2022-07-21,1513,17519202,932717081,54.5,54.6,52.3,53.9,-0.2,10825
2022-07-22,1513,17863392,979641757,54.0,55.5,53.8,54.8,0.9,9449
2022-07-25,1513,17281119,921069989,53.4,54.5,52.6,52.9,0.0,9936
2022-07-26,1513,10399317,554598973,52.9,53.9,52.3,53.4,0.5,5863
2022-07-27,1513,9957592,536945943,53.4,54.4,53.3,54.4,1.0,5372
2022-07-28,1513,48358918,2726313597,54.8,57.5,54.3,56.7,2.3,25566
2022-07-29,1513,51647049,2978507668,57.3,58.5,56.1,58.2,1.5,28673
2022-08-01,1513,23949335,1406830987,58.9,59.3,57.7,59.1,0.9,15510
2022-08-02,1513,19299942,1137248172,58.3,59.7,58.1,58.9,-0.2,13084
2022-08-03,1513,17734483,1027228010,58.9,59.3,56.8,57.7,-1.2,11840
2022-08-04,1513,14701206,838189899,57.5,57.9,55.9,57.3,-0.4,8586
2022-08-05,1513,9614601,554313573,57.4,58.2,57.2,57.7,0.4,5446
2022-08-08,1513,8954642,517627558,57.7,58.5,56.8,58.3,0.6,5339
2022-08-09,1513,17378205,1022195945,58.4,59.5,58.2,58.4,0.1,9314
2022-08-10,1513,41291804,2508210395,58.5,61.8,58.3,61.5,3.1,22990
2022-08-11,1513,32859688,2046527032,62.1,63.0,61.0,62.9,1.4,18316
2022-08-12,1513,17852173,1121707809,62.5,63.3,61.8,63.1,0.2,11876
2022-08-15,1513,17564263,1126774201,63.3,64.9,62.9,64.7,1.6,9876
2022-08-16,1513,42246698,2673773359,65.0,66.4,61.6,62.1,-2.6,27080
2022-08-17,1513,17381261,1079584866,61.8,63.1,61.4,62.0,-0.1,10786
2022-08-18,1513,16057643,1011452343,61.9,64.0,61.1,64.0,2.0,10148
2022-08-19,1513,23276665,1492904479,65.4,65.6,63.1,63.7,-0.3,14058
2022-08-22,1513,28623524,1869068524,64.0,66.3,63.7,65.0,1.3,16163
2022-08-23,1513,15912335,1040313901,64.8,66.0,64.4,65.8,0.8,8921
2022-08-24,1513,10059345,658249218,65.6,66.0,64.9,65.4,-0.4,6180
2022-08-25,1513,13147598,856347386,66.0,66.5,64.3,65.0,-0.4,8351
2022-08-26,1513,11236661,724915063,65.1,65.6,64.0,64.2,-0.8,6689
2022-08-29,1513,11352231,728376318,62.4,65.0,62.3,64.4,0.2,6717
2022-08-30,1513,20255988,1336322755,64.5,66.7,64.4,66.3,1.9,12552
2022-08-31,1513,15734094,1047420334,66.5,67.5,65.7,66.2,-0.1,10520
2022-09-01,1513,7681926,507030916,66.2,66.9,65.3,65.8,-0.4,5242
2022-09-02,1513,9910706,644254321,65.8,66.0,64.3,64.8,-1.0,6754
2022-09-05,1513,6200425,404604521,65.1,65.7,64.6,65.2,0.4,3820
2022-09-06,1513,12617289,806140597,65.2,65.4,63.0,63.5,-1.7,8859
2022-09-07,1513,10284056,658534250,63.5,64.9,63.1,63.8,0.3,6305
2022-09-08,1513,22626107,1496331667,64.6,66.9,64.4,66.9,3.1,12864
2022-09-12,1513,13554445,899496945,67.4,67.9,65.6,66.0,-0.9,13539
2022-09-13,1513,7940898,528321082,66.4,67.4,65.9,66.1,0.1,5238
2022-09-14,1513,4372202,286988559,65.1,66.1,64.8,65.8,-0.3,3321
2022-09-15,1513,7510864,498806921,66.1,67.1,65.9,66.0,0.2,5282
2022-09-16,1513,17084458,1119376706,66.8,67.4,63.9,64.5,-1.5,9958
2022-09-19,1513,28914911,1907441817,65.4,67.6,64.2,64.2,-0.3,16872
2022-09-20,1513,19929793,1304062864,64.4,66.5,63.7,66.3,2.1,12299
2022-09-21,1513,8856613,585023799,65.8,67.0,65.3,65.4,-0.9,7189
2022-09-22,1513,7809278,515656042,65.2,66.8,64.8,66.6,1.2,4847
2022-09-23,1513,14219251,921565772,66.4,66.8,63.7,63.8,-2.8,9419
2022-09-26,1513,16204967,998261023,62.8,63.6,60.2,60.6,-3.2,10099
2022-09-27,1513,9211831,558753192,60.9,61.4,59.4,60.9,0.3,5654
2022-09-28,1513,13764486,808500771,61.0,61.3,57.4,57.6,-3.3,8146
2022-09-29,1513,9473596,547933730,58.3,59.0,56.8,57.0,-0.6,5551
2022-09-30,1513,7684230,434459718,56.2,57.2,55.6,56.9,-0.1,4630
